dataset,method,run_id,task,accuracy_all,accuracy_seen,ace_all,ace_seen,brier_all,ece_all,ece_seen,sce_all,sce_seen
cifar100,sprompts_coda,2,2,0.284,0.9466667,0.01107632524445257,1.4196879460869172e-05,0.995318300275231,0.3698082636833191,0.014827038134137837,0.009719698852539062,0.00022638138135274295
cifar100,sprompts_coda,2,3,0.36920002,0.92300004,0.01047591289959848,2.5390460734689688e-05,0.9224652089663418,0.3605927224427461,0.020858584690839087,0.00934797772216797,0.00036457827091217074
cifar100,sprompts_coda,2,4,0.45679998,0.91359997,0.009259648540347117,4.217906942153062e-05,0.8157932234410689,0.3234945134572685,0.025088098406791715,0.008413810699462893,0.0005158396911621097
cifar100,sprompts_coda,2,5,0.5374,0.89566666,0.007489053967892411,4.630013933140256e-05,0.6889209502545951,0.2631132699728012,0.031484963720043516,0.006916510223388673,0.0006622789510091148
cifar100,sprompts_coda,2,6,0.62250006,0.8892857,0.005682279338648566,6.026125233708887e-05,0.5709155180642445,0.21138967561721803,0.032907208766256045,0.005437449066162109,0.0006766577257428848
cifar100,sprompts_coda,2,7,0.7058,0.88225,0.003687190510596098,6.262035272305048e-05,0.4422947723940497,0.15152202203273774,0.03312656107917433,0.003805349746704101,0.0006809264087677008
cifar100,sprompts_coda,2,8,0.78749996,0.87499994,0.001811762961495414,5.567831036414387e-05,0.31758624242101724,0.09713256299495698,0.03789523814949719,0.0022423377075195317,0.0007263842942979595
cifar100,sprompts_coda,2,9,0.86219996,0.86219996,6.371707439892639e-05,6.371707439892639e-05,0.20255225112696779,0.04141824358850718,0.04141824358850718,0.0008300917587280274,0.0008300917587280274
cifar100,sprompts_coda,0,0,0.099199995,0.992,0.007243760589942336,6.374280039337426e-05,1.0726390739326346,0.29101300659179685,0.015102788448333706,0.006362717926025391,0.00030113456428050963
cifar100,sprompts_coda,0,1,0.1921,0.9605,0.011487589502538555,1.848406668219512e-05,1.1273248132137226,0.42922309231758116,0.00914620380103583,0.010470471511840818,0.0001468908190727229
cifar100,sprompts_coda,0,2,0.2827,0.9423333,0.011469472519705653,1.9495329785010612e-05,1.0233301849480696,0.3976535908579827,0.015101825907826398,0.01028482257080078,0.0002703752994537352
cifar100,sprompts_coda,0,3,0.37,0.925,0.010756488877855533,2.7316653040515748e-05,0.9453338780978356,0.3830104633808135,0.01877435919269923,0.009829550994873048,0.0003545388889312748
cifar100,sprompts_coda,0,4,0.4578,0.91559994,0.009222594630022708,2.1319932374412405e-05,0.8144093144787177,0.3224766177177429,0.02072214030921464,0.008376656478881835,0.0004261093063354497
cifar100,sprompts_coda,0,5,0.5368,0.8946667,0.007464425702339125,2.836890363449181e-05,0.6908133355804391,0.2646153294801712,0.03280396095911663,0.006911014282226562,0.0006408610916137698
cifar100,sprompts_coda,0,6,0.62189996,0.88842857,0.00554684840438956,3.361864952892938e-05,0.564127772434821,0.20609137797355648,0.030216972095625717,0.005339157928466796,0.0005985787309919083
cifar100,sprompts_coda,0,7,0.70699996,0.88374996,0.0036542749144843623,3.4409584085997215e-05,0.43616815410595966,0.1454489692568779,0.029253349646925927,0.0037270442810058584,0.0005961576461791993
cifar100,sprompts_coda,0,8,0.7969,0.8854444,0.0017664797379173106,3.455354522708423e-05,0.3042887585803635,0.086589903986454,0.026474256060189674,0.0020727088928222653,0.0005225611623128256
cifar100,sprompts_coda,0,9,0.87319994,0.87319994,3.2550329730599255e-05,3.2550329730599255e-05,0.18710377810734793,0.03277620750665666,0.03277620750665666,0.0006359286193847658,0.0006359286193847658
cifar100,sprompts_coda,3,0,0.098900005,0.989,0.007989549276433885,4.7621331999106806e-05,1.1031544800075022,0.32321562232971196,0.009783396244049041,0.0071362924957275396,0.0002570163339376447
cifar100,sprompts_coda,3,1,0.1923,0.96150005,0.010753963647685015,3.8225217097279736e-05,1.092534595198845,0.3951083775520325,0.011583684444427518,0.009610390533447267,0.00024362112522125268
cifar100,sprompts_coda,3,2,0.2836,0.9453333,0.011183316501611612,1.3007324892872125e-05,1.0084394617239278,0.3828515590786934,0.01278293947378789,0.009958450225830081,0.00024556080500284783
cifar100,sprompts_coda,3,3,0.36839998,0.92099994,0.010393794056021609,2.1137812362611704e-05,0.9270845861960509,0.3678593989253044,0.021997142165899302,0.009445437744140625,0.00040627955436706566
cifar100,sprompts_coda,3,4,0.4558,0.9116,0.009060491270194121,2.686449869457185e-05,0.806474585145708,0.3167833978772163,0.02519586130380627,0.008272622528076172,0.0004970383148193356
cifar100,sprompts_coda,3,5,0.53470004,0.89116675,0.007425349251202657,2.7563770711051626e-05,0.6888619067138313,0.26537065818309785,0.0368701224227746,0.006938339706420898,0.0007343222681681311
cifar100,sprompts_coda,3,6,0.61950004,0.88500005,0.005571081984522679,2.6956507370933872e-05,0.5639027531911194,0.21030075764656064,0.03859194807069636,0.005371478652954101,0.0007329394858224045
cifar100,sprompts_coda,3,7,0.70409995,0.8801249,0.0035655429584459343,4.022850022134772e-05,0.43917249506997624,0.15261517814397813,0.0362141310572624,0.003750020065307617,0.0006957425689697264
cifar100,sprompts_coda,3,8,0.7956,0.884,0.0017089815429442812,2.6329755861612915e-05,0.3060880102943163,0.08886512919962408,0.02912817185454892,0.0021106805877685554,0.0006023939175075949
cifar100,sprompts_coda,3,9,0.8719999,0.8719999,3.598872155526952e-05,3.598872155526952e-05,0.18989190561544844,0.03611945319175719,0.03611945319175719,0.0007348080596923826,0.0007348080596923826
cifar100,sprompts_coda,1,0,0.0991,0.991,0.007671401048570871,6.027855426189331e-05,1.0798103590461794,0.3026086055755616,0.01355341966450219,0.006699343521118163,0.00030229848742485086
cifar100,sprompts_coda,1,1,0.19229999,0.9615,0.011305154745486563,2.3096995333361914e-05,1.113773527016056,0.41616486978530876,0.009848794713616374,0.010183895462036133,0.0001805818819999695
cifar100,sprompts_coda,1,2,0.2839,0.94633335,0.011402609210482565,2.056018852289206e-05,1.0043322060043742,0.3802227346062661,0.01157027212778733,0.010048849121093752,0.00020061888376871805
cifar100,sprompts_coda,1,3,0.37060001,0.9265,0.010634347170088092,1.3200956032559127e-05,0.9278957349735109,0.3682048653885722,0.018086732327938036,0.009526327697753906,0.0003370728111267085
cifar100,sprompts_coda,1,4,0.45699996,0.91400003,0.009307383917320028,1.5912152212760902e-05,0.8081069247857974,0.31877443590164184,0.023597216439247115,0.00836199415588379,0.000442651657104492
cifar100,sprompts_coda,1,5,0.5345,0.8908334,0.007537893476250014,2.1737885880484782e-05,0.6935002436902571,0.26845753502845765,0.03720757887760805,0.007012726562499999,0.000725150165557862
cifar100,sprompts_coda,1,6,0.62079996,0.8868572,0.005669397343917037,3.46146820873243e-05,0.566375867981361,0.20976989419460296,0.03380799821444914,0.005392566864013671,0.0006495904432024268
cifar100,sprompts_coda,1,7,0.70489997,0.881125,0.0036956809818076367,4.319537536901438e-05,0.44329480964497425,0.1528642196059227,0.0338246098412201,0.003830998565673828,0.0006772097015380861
cifar100,sprompts_coda,1,8,0.7959,0.8843334,0.001824123141549717,3.900459505940987e-05,0.31104848433958493,0.09195664426982401,0.02829527262846626,0.0021696567840576173,0.0005710267384847002
cifar100,sprompts_coda,1,9,0.87130004,0.87130004,4.9656899438659626e-05,4.9656899438659626e-05,0.19062484115482026,0.03317290446758273,0.03317290446758273,0.0006815663986206058,0.0006815663986206058
cifar100,sprompts_l2p,0,0,0.0978,0.978,0.008160792072296145,0.0002920503266621377,1.1012821905920158,0.3235409896850586,0.028121235720813292,0.007236318069458008,0.0006378131330013278
cifar100,sprompts_l2p,0,1,0.1885,0.9425,0.009718944068446755,0.0002884562092222042,1.0409107395373332,0.33777747907638545,0.023196203731000384,0.008307694595336913,0.0005837250709533688
cifar100,sprompts_l2p,0,2,0.2747,0.91566664,0.010076182220589373,0.00019626138061556704,0.9599696533500107,0.3225342065811157,0.01555186061809456,0.008512811553955077,0.00036809713363647424
cifar100,sprompts_l2p,0,3,0.3562,0.8905,0.009704982278415935,0.00014972847766723065,0.8909218790712697,0.3133330525994301,0.011010047070682028,0.008276043243408204,0.00025780288696289046
cifar100,sprompts_l2p,0,4,0.43820006,0.8764,0.008556745548469946,7.69757982668234e-05,0.787798260583218,0.2699529482364655,0.013652174139022838,0.007278234313964843,0.00023303726196289068
cifar100,sprompts_l2p,0,5,0.5102,0.8503334,0.007071883117856458,4.315496220651192e-05,0.6935588953487538,0.23509299874156717,0.029460070038835197,0.006235388977050782,0.0005651739629109698
cifar100,sprompts_l2p,0,6,0.5901,0.843,0.005509924424717495,2.967360773712058e-05,0.5987040396735203,0.20186603418961163,0.03578515947290833,0.0052035319366455085,0.000715459387642997
cifar100,sprompts_l2p,0,7,0.6709,0.83862495,0.0036573197938877863,3.2878025522149965e-05,0.4798849298114508,0.142921724653244,0.03176880963146682,0.003576585311889648,0.0005939586353301997
cifar100,sprompts_l2p,0,8,0.7542,0.838,0.0018168877355667068,3.0060749142107764e-05,0.3587739363975288,0.08573454673290254,0.02740718656116059,0.0019768928375244145,0.0005454186672634545
cifar100,sprompts_l2p,0,9,0.82460004,0.82460004,7.471522251506447e-05,7.471522251506447e-05,0.2546348590803335,0.03945878852680324,0.03945878852680324,0.000789213684082031,0.000789213684082031
cifar100,sprompts_l2p,1,0,0.0977,0.977,0.007648815569877625,0.00032032866228371825,1.0823831229683378,0.30137096328735347,0.03297356565296655,0.006662490722656248,0.0007363560640811925
cifar100,sprompts_l2p,1,1,0.1868,0.934,0.009430913590721787,0.00029487769653846073,1.0398963784453321,0.3342119856834411,0.0262725375667214,0.008058951110839842,0.0006482859182357783
cifar100,sprompts_l2p,1,2,0.2727,0.909,0.010607269117373972,0.00011219741912102708,0.9879885975142559,0.34973545548915863,0.019379454359412206,0.009158737884521484,0.00030578447341918956
cifar100,sprompts_l2p,1,3,0.3561,0.89024997,0.009907250459236091,9.746596073920914e-05,0.9019778760281079,0.3253163701355457,0.015376647777855393,0.008546775787353515,0.0002603602313995361
cifar100,sprompts_l2p,1,4,0.4406,0.8812,0.00865448232186027,4.731808177713615e-05,0.7927104035139084,0.2785527877748012,0.021626283103227634,0.007400158782958984,0.00036395104217529315
cifar100,sprompts_l2p,1,5,0.51440006,0.85733336,0.007144729186284355,2.1304489800386578e-05,0.6935955215309827,0.23844691334068777,0.03233939656118548,0.006277114089965821,0.0006190305964152013
cifar100,sprompts_l2p,1,6,0.5951,0.8501429,0.005481824088636029,1.5729485819882842e-05,0.5887924515778727,0.19717659219801426,0.03332776553290235,0.005066310714721681,0.0006843569401332315
cifar100,sprompts_l2p,1,7,0.6736,0.842,0.0036631637304343464,3.2791379532190186e-05,0.4753433856869542,0.14481529643535618,0.037913493562489756,0.0036220942840576175,0.0007079513454437256
cifar100,sprompts_l2p,1,8,0.7595,0.84388894,0.0018329791870007465,1.5695348880803778e-05,0.3506229121035248,0.0836392969727516,0.026339593317773656,0.0019528935394287107,0.0005300104607476134
cifar100,sprompts_l2p,1,9,0.8304,0.8304,5.833725144113175e-05,5.833725144113175e-05,0.24359586482729131,0.03645210237503057,0.03645210237503057,0.0007072306060791019,0.0007072306060791019
cifar100,sprompts_l2p,4,0,0.098000005,0.98,0.007907782308340073,0.0003467537515016737,1.0846780797749893,0.30309138107299805,0.03446316061913971,0.0068497908782958975,0.0007458597731590273
cifar100,sprompts_l2p,4,1,0.1862,0.931,0.009445850489765407,0.0003274334568547783,1.0264142346568492,0.32050522537231446,0.022214862294495152,0.007906109329223632,0.0006861939430236821
cifar100,sprompts_l2p,4,2,0.27060002,0.902,0.01030104141537659,0.0001588890918047391,0.9665157231194171,0.32726735644340516,0.02138698147734009,0.008708425659179687,0.00041187257130940774
cifar100,sprompts_l2p,4,3,0.35480002,0.887,0.009857321443093476,0.00011505682045411982,0.899233491245786,0.31959283185005183,0.017790227148681823,0.00840145004272461,0.0003035038661956782
cifar100,sprompts_l2p,4,4,0.43459997,0.86920005,0.008681182073096975,5.784266538341756e-05,0.7959395735631408,0.27813440716266635,0.020757030808925638,0.007401805358886717,0.0003739049987792969
cifar100,sprompts_l2p,4,5,0.50999993,0.84999996,0.007096005622302648,5.277484351511996e-05,0.6903065530154098,0.22858551111221312,0.029284951368967707,0.006103774017333984,0.0005164367675781251
cifar100,sprompts_l2p,4,6,0.59070003,0.84385717,0.005495538254334242,2.771588701937767e-05,0.5927940065360737,0.19623912549018863,0.036207568117550444,0.005009187133789063,0.0006747578430175782
cifar100,sprompts_l2p,4,7,0.66929996,0.836625,0.0037091530681184373,5.283705963905992e-05,0.4834842673066548,0.14768607087135316,0.03950929380580781,0.003672483627319336,0.0007676649093627929
cifar100,sprompts_l2p,4,8,0.7552,0.8391111,0.0018365825499610509,2.1280655103263316e-05,0.35627390525402786,0.08086270090341563,0.03135989669958757,0.0019306775054931636,0.0005556621975368928
cifar100,sprompts_l2p,4,9,0.8222,0.8222,8.192261798356176e-05,8.192261798356176e-05,0.2568268855998861,0.04023088442832232,0.04023088442832232,0.0008010761566162108,0.0008010761566162108
cifar100,sprompts_l2p,2,0,0.0977,0.977,0.007752043349862098,0.0003889861262729398,1.0860672164039835,0.3058888668060303,0.03631923231482512,0.006783130096435548,0.0008099989366531377
cifar100,sprompts_l2p,2,1,0.18630001,0.9315,0.009943681094869972,0.000297356058035512,1.0528712930992443,0.34690808210372925,0.017375304205343174,0.008508122177124022,0.0005892346572875982
cifar100,sprompts_l2p,2,2,0.2727,0.909,0.010210893901720643,0.00018991265631862936,0.9690122377598127,0.3284315896749496,0.0203909758776426,0.008635705444335938,0.0004371268018086748
cifar100,sprompts_l2p,2,3,0.3552,0.888,0.00975670483133197,0.0001658186847444444,0.8977291661161269,0.3185860866308212,0.014357428140938256,0.008342421081542968,0.0002768600463867185
cifar100,sprompts_l2p,2,4,0.4389,0.8778,0.008432077894329558,9.80511458909606e-05,0.7873950707149711,0.27168662157654766,0.013684561276435851,0.007226616851806641,0.0002493483428955078
cifar100,sprompts_l2p,2,5,0.5083,0.8471667,0.007004552157718688,5.1351475263363024e-05,0.6986907459814587,0.23824585953354835,0.034173854028185194,0.0061755945739746096,0.0006698658879597979
cifar100,sprompts_l2p,2,6,0.5911,0.8444286,0.005498543440911366,2.753122252179211e-05,0.6004918457093686,0.20349467573165894,0.04038361952560289,0.005191373657226563,0.0008563512747628348
cifar100,sprompts_l2p,2,7,0.66920006,0.83650005,0.0036929322812098266,3.982744671986469e-05,0.48360698912845285,0.14887045725360512,0.03975636007077989,0.003664199844360351,0.0008172446537017819
cifar100,sprompts_l2p,2,8,0.7527999,0.8364444,0.001858916785006557,4.794753783519883e-05,0.36240531044615387,0.09310350558161741,0.03648751582039729,0.00211465756225586,0.0007469964769151479
cifar100,sprompts_l2p,2,9,0.82229996,0.82229996,0.00010549153395557386,0.00010549153395557386,0.2578704883599218,0.04731154802739617,0.04731154802739617,0.0009296663208007809,0.0009296663208007809
cifar100,sprompts_l2p,3,0,0.097500004,0.975,0.006918432436227799,0.00038737876125611296,1.0687140359013974,0.2801452941894531,0.038913440261036235,0.006048700607299804,0.0008956481766700751
cifar100,sprompts_l2p,3,1,0.1858,0.929,0.00894992562738061,0.00040080904984846733,1.025632492633148,0.3172092283248901,0.026216443739831445,0.007604494583129883,0.0007692671489715577
cifar100,sprompts_l2p,3,2,0.27,0.90000004,0.0099284605661761,0.00020117468713879832,0.9666571106092068,0.3265933959007263,0.01969813244541482,0.008455360305786133,0.0004771229998270666
cifar100,sprompts_l2p,3,3,0.3537,0.88425004,0.009720638613909482,0.00010121338681252486,0.8994098584826336,0.32117302821874616,0.019892862923443253,0.0084495966796875,0.0003182022857666009
cifar100,sprompts_l2p,3,4,0.43249997,0.86499995,0.008589484364348464,2.809898515002148e-05,0.7964678099719058,0.2797000892460346,0.026647950571775422,0.00747270947265625,0.0004969966125488278
cifar100,sprompts_l2p,3,5,0.5041,0.8401666,0.007227152216467715,3.670966852230775e-05,0.705989975324211,0.2475317638471723,0.04592469778160252,0.006478006317138673,0.0008557290776570635
cifar100,sprompts_l2p,3,6,0.5847,0.83528566,0.005540551315949473,3.721278668514291e-05,0.6060196686068674,0.2082848180770874,0.045939918305192715,0.005238123474121093,0.0008968486785888678
cifar100,sprompts_l2p,3,7,0.66559994,0.83199996,0.003682453580063506,5.713172457670071e-05,0.4863367543060678,0.1487586714267731,0.041691743571311196,0.0036638279876708983,0.0008064781188964838
cifar100,sprompts_l2p,3,8,0.74630004,0.82922226,0.0018991206755102185,6.295470378643003e-05,0.3739404965945515,0.09759760067462925,0.041913385005460796,0.002179607818603516,0.000803069661458333
cifar100,sprompts_l2p,3,9,0.8141999,0.8141999,8.616643806518576e-05,8.616643806518576e-05,0.2709234151581472,0.04873685946464534,0.04873685946464534,0.0009688989715576167,0.0009688989715576167
cifar100,InfLoRA,10,0,0.0996,0.994,0.00827690674751997,3.8792690356494116e-05,1.1337888807192102,0.3491880737304687,0.005399168223142597,0.007514675109863282,0.0001157543644309041
