dataset,method,run_id,bin,bin_probability,bin_frequency,bin_weight
cifar100,sprompts_dual,4,6,0.4361109171371793,0.30131004366812225,0.0229
cifar100,sprompts_dual,4,7,0.5005676761750252,0.4838709677419355,0.031
cifar100,sprompts_dual,4,8,0.5666928041736613,0.4903581267217631,0.0363
cifar100,sprompts_dual,4,9,0.6321657388517172,0.5775577557755776,0.0303
cifar100,sprompts_dual,4,10,0.6995728544132438,0.6287425149700598,0.0334
cifar100,sprompts_dual,4,11,0.7673928854348776,0.6993006993006993,0.0429
cifar100,sprompts_dual,4,12,0.8349466758199258,0.7861386138613862,0.0505
cifar100,sprompts_dual,4,13,0.9035629851908623,0.8493670886075949,0.079
cifar100,sprompts_dual,4,14,0.9890105477284254,0.9694132334581773,0.6408
cifar100,sprompts_dual,1,0,0.0,0.0,0.0
cifar100,sprompts_dual,1,1,0.1330188512802124,0.0,0.0001
cifar100,sprompts_dual,1,2,0.17196063995361327,0.13333333333333333,0.0015
cifar100,sprompts_dual,1,3,0.23816845967219427,0.09615384615384616,0.0052
cifar100,sprompts_dual,1,4,0.30588958924075205,0.30120481927710846,0.0083
cifar100,sprompts_dual,1,5,0.3685567755448191,0.29605263157894735,0.0152
cifar100,sprompts_dual,1,6,0.4355665989185808,0.42857142857142855,0.0217
cifar100,sprompts_dual,1,7,0.5018444192820581,0.46206896551724136,0.029
cifar100,sprompts_dual,1,8,0.5669322368527246,0.5564738292011019,0.0363
cifar100,sprompts_dual,1,9,0.6343079497848731,0.5971014492753624,0.0345
cifar100,sprompts_dual,1,10,0.6995967673189813,0.664804469273743,0.0358
cifar100,sprompts_dual,1,11,0.7681359488640904,0.6777493606138107,0.0391
cifar100,sprompts_dual,1,12,0.8354141471921935,0.7248062015503876,0.0516
cifar100,sprompts_dual,1,13,0.9025503367146327,0.8221343873517787,0.0759
cifar100,sprompts_dual,1,14,0.9889838820310081,0.9704242799628368,0.6458
cifar100,sprompts_dual,0,0,0.0,0.0,0.0
cifar100,sprompts_dual,0,1,0.0,0.0,0.0
cifar100,sprompts_dual,0,2,0.17359226942062378,0.15,0.002
cifar100,sprompts_dual,0,3,0.23590544859568277,0.1875,0.0048
cifar100,sprompts_dual,0,4,0.298187004340874,0.37362637362637363,0.0091
cifar100,sprompts_dual,0,5,0.3692446849385246,0.32786885245901637,0.0183
cifar100,sprompts_dual,0,6,0.435108060422151,0.3967391304347826,0.0184
cifar100,sprompts_dual,0,7,0.5025991520411531,0.46830985915492956,0.0284
cifar100,sprompts_dual,0,8,0.566612171902552,0.4952978056426332,0.0319
cifar100,sprompts_dual,0,9,0.6310811234701529,0.5263157894736842,0.0323
cifar100,sprompts_dual,0,10,0.6989114067771218,0.6193181818181818,0.0352
cifar100,sprompts_dual,0,11,0.767835183577104,0.6676136363636364,0.0352
cifar100,sprompts_dual,0,12,0.8348511122864151,0.7713097713097713,0.0481
cifar100,sprompts_dual,0,13,0.9038725712685414,0.8405438813349815,0.0809
cifar100,sprompts_dual,0,14,0.9890060727466051,0.9713152273420812,0.6554
domainnet,InfLoRA,10,0,0.04682820946903203,0.037786774628879895,0.008748317631224764
domainnet,InfLoRA,10,1,0.10175149265723893,0.09417721518987342,0.023317040919931052
domainnet,InfLoRA,10,2,0.16671311448063844,0.14972585407001265,0.027992255200585583
domainnet,InfLoRA,10,3,0.23389953538330177,0.2103970528039296,0.02884229416070459
domainnet,InfLoRA,10,4,0.30061544145424596,0.2794292508917955,0.02978678189417015
domainnet,InfLoRA,10,5,0.36769898054620276,0.33146277590722034,0.03155769639441808
domainnet,InfLoRA,10,6,0.4334469963522518,0.37830882352941175,0.03211258293782909
domainnet,InfLoRA,10,7,0.5005819212065005,0.44923169629406445,0.03918443484215249
domainnet,InfLoRA,10,8,0.566193213078185,0.5115236875800256,0.03688224599183018
domainnet,InfLoRA,10,9,0.6335901302734986,0.5689709102283391,0.037744091048617506
domainnet,InfLoRA,10,10,0.7009901656433285,0.6398826979472141,0.04025878963896956
domainnet,InfLoRA,10,11,0.7671036874781774,0.6782122905027933,0.04226582607258388
domainnet,InfLoRA,10,12,0.8347847827015027,0.7440437158469946,0.054012892257561805
domainnet,InfLoRA,10,13,0.9032827524038461,0.8287700999565406,0.08149748530140964
domainnet,InfLoRA,10,14,0.986405494343589,0.9595849129969864,0.4857972657080116
domainnet,InfLoRA,10,0,0.046975645746005726,0.0389768574908648,0.009692805364690325
domainnet,InfLoRA,10,1,0.10211987613947852,0.09321223709369025,0.024698354230124436
domainnet,InfLoRA,10,2,0.16651980940237945,0.1654331737048324,0.027118604047129936
domainnet,InfLoRA,10,3,0.2331510746670572,0.2127008416220352,0.030861136690987227
domainnet,InfLoRA,10,4,0.3002421628138062,0.2635350318471338,0.029656914830818636
domainnet,InfLoRA,10,5,0.3670949296231195,0.33499425067075506,0.03080210620764563
domainnet,InfLoRA,10,6,0.4336203719587365,0.3933755117231113,0.03172298174777455
domainnet,InfLoRA,10,7,0.5006985408258305,0.44240918969264204,0.03802743736865717
domainnet,InfLoRA,10,8,0.5657249460256234,0.5018820577164367,0.037637836178602634
domainnet,InfLoRA,10,9,0.6332735856424547,0.56267851475722,0.03720101060187481
domainnet,InfLoRA,10,10,0.7003991075501825,0.6283211678832117,0.04043588108899435
domainnet,InfLoRA,10,11,0.767478721134116,0.7007534983853606,0.04387145521947534
domainnet,InfLoRA,10,12,0.8348478279532967,0.7518681318681318,0.05371773984085382
domainnet,InfLoRA,10,13,0.9031084987254188,0.8353969410050983,0.0810488536280135
domainnet,InfLoRA,10,14,0.9861344053694389,0.9615178004590517,0.4835068829543576
domainnet,InfLoRA,10,0,0.04640721957312126,0.05059920106524634,0.00886637859790796
domainnet,InfLoRA,10,1,0.10228213991839723,0.08017707820954255,0.024001794526693584
domainnet,InfLoRA,10,2,0.16641896958011995,0.14995715509854327,0.02755542962385776
domainnet,InfLoRA,10,3,0.23344382072608444,0.20450885668276972,0.029326344124105688
domainnet,InfLoRA,10,4,0.29937121726778654,0.2711462450592885,0.029869424570848385
domainnet,InfLoRA,10,5,0.3670459626094179,0.34013338564142803,0.030093740407546456
domainnet,InfLoRA,10,6,0.43435450962611605,0.3939285714285714,0.03305707067129466
domainnet,InfLoRA,10,7,0.5005868069576308,0.45666561613614876,0.037460744728577834
domainnet,InfLoRA,10,8,0.566189946552619,0.5014372404982433,0.03696488866850842
domainnet,InfLoRA,10,9,0.6333251041018058,0.566002490660025,0.0379211824986423
domainnet,InfLoRA,10,10,0.7006318288179678,0.6388213851761847,0.03886567023210786
domainnet,InfLoRA,10,11,0.7676723183572358,0.6914019715224534,0.043115865032702885
domainnet,InfLoRA,10,12,0.8346899069740598,0.753973584060891,0.0527378338173833
domainnet,InfLoRA,10,13,0.9034106578173261,0.8274746286218562,0.08026965124790442
domainnet,InfLoRA,10,14,0.986578672882275,0.9594890950716953,0.48989398125191846
domainnet,InfLoRA,10,0,0.04490266212156716,0.04628501827040195,0.009692805364690325
domainnet,InfLoRA,10,1,0.10177567075827565,0.093603744149766,0.022703123893178436
domainnet,InfLoRA,10,2,0.16692572755722923,0.15212897891690783,0.02855894784066492
domainnet,InfLoRA,10,3,0.23336816504298444,0.21847389558232932,0.029397180704115605
domainnet,InfLoRA,10,4,0.29973902883892783,0.280561122244489,0.029456211187457202
domainnet,InfLoRA,10,5,0.36710483418883233,0.3395508184240579,0.031014615947675378
domainnet,InfLoRA,10,6,0.43420597694439594,0.38372905027932963,0.033812660858067105
domainnet,InfLoRA,10,7,0.5004999916989222,0.4632665452337584,0.038889282425444496
domainnet,InfLoRA,10,8,0.5667885436352592,0.5177414378278309,0.03826355930202357
domainnet,InfLoRA,10,9,0.6339868835029864,0.5787008119925047,0.037803121531959104
domainnet,InfLoRA,10,10,0.6997919205131881,0.6119266055045871,0.03860593610540483
domainnet,InfLoRA,10,11,0.7676646888027953,0.6716785128485511,0.043186701612712805
domainnet,InfLoRA,10,12,0.8348233768487464,0.767099186276666,0.05368232155084886
domainnet,InfLoRA,10,13,0.9031233222563685,0.8301244075829384,0.0797147647044934
domainnet,InfLoRA,10,14,0.9863773107314047,0.9576875349765201,0.485218766971264
domainnet,InfLoRA,10,0,0.04803290611827919,0.038834951456310676,0.008512195697858374
domainnet,InfLoRA,10,1,0.10265845518845779,0.09086538461538461,0.024556681070104603
domainnet,InfLoRA,10,2,0.16695419960562838,0.1517931609674729,0.02831101981063021
domainnet,InfLoRA,10,3,0.23310804770026408,0.19758551307847083,0.029338150220774007
domainnet,InfLoRA,10,4,0.3000362109760993,0.2754940711462451,0.029869424570848385
domainnet,InfLoRA,10,5,0.36717437291081795,0.3212790255043776,0.031014615947675378
domainnet,InfLoRA,10,6,0.43461652388860067,0.4063514976542764,0.03271469386791339
domainnet,InfLoRA,10,7,0.5008831362963541,0.45808663134933003,0.03788576420863734
domainnet,InfLoRA,10,8,0.5663127846171658,0.5047854276011114,0.038239947108686924
domainnet,InfLoRA,10,9,0.6331281825868631,0.5643653904130238,0.039160822648815846
domainnet,InfLoRA,10,10,0.7006910095760125,0.6351995235259082,0.03964487261221695
domainnet,InfLoRA,10,11,0.7676656282062243,0.6878248974008208,0.043151283322707845
domainnet,InfLoRA,10,12,0.835395625550927,0.7370336669699727,0.05189960095393261
domainnet,InfLoRA,10,13,0.9031630754645953,0.8298810048479507,0.08036410002125097
domainnet,InfLoRA,10,14,0.9860550799399158,0.9602763385146805,0.48533682793794714
domainnet,sprompts_l2p,1,0,0.04750385590164053,0.040690505548705305,0.00957474439800713
domainnet,sprompts_l2p,1,1,0.10185449456186535,0.09897025171624714,0.04127411395244504
domainnet,sprompts_l2p,1,2,0.16600660824231173,0.16160740098294304,0.04083728837571722
domainnet,sprompts_l2p,1,3,0.23274608494080218,0.22293814432989692,0.03664612405846379
domainnet,sprompts_l2p,1,4,0.29954412732051783,0.2901106500691563,0.03414323156478005
domainnet,sprompts_l2p,1,5,0.3662887851269427,0.3590568060021436,0.03304526457462634
domainnet,sprompts_l2p,1,6,0.43426255103573336,0.4065503737985048,0.03316332554130953
domainnet,sprompts_l2p,1,7,0.5005337515669771,0.46482012098057945,0.03708294963519161
domainnet,sprompts_l2p,1,8,0.5662168060371846,0.5192494338401812,0.03649264480177564
domainnet,sprompts_l2p,1,9,0.6338120975910623,0.5728498074454429,0.036787797218483624
domainnet,sprompts_l2p,1,10,0.6999829857922788,0.6256786969019482,0.03696488866850842
domainnet,sprompts_l2p,1,11,0.7671129585048515,0.7003822405174949,0.04015253476895469
domainnet,sprompts_l2p,1,12,0.8346073826818562,0.7520305781175346,0.04942032065358551
domainnet,sprompts_l2p,1,13,0.9030700956246012,0.8332801531589024,0.07400061391702675
domainnet,sprompts_l2p,1,14,0.9861867916303401,0.9552028309144058,0.46041415787112466
domainnet,sprompts_l2p,4,0,0.05166949826275238,0.047409040793825796,0.010708129678165805
domainnet,sprompts_l2p,4,1,0.1008621562610973,0.09958133971291866,0.03947958725886048
domainnet,sprompts_l2p,4,2,0.16569977434574332,0.16549088771310994,0.04016434086562301
domainnet,sprompts_l2p,4,3,0.23277914371696778,0.23041625696492954,0.03602040093504286
domainnet,sprompts_l2p,4,4,0.3003867871672403,0.2903450679679331,0.0338716913414087
domainnet,sprompts_l2p,4,5,0.3668573325912709,0.35538954108858056,0.03318693773464617
domainnet,sprompts_l2p,4,6,0.4336298429048978,0.4254807692307692,0.03437935349814644
domainnet,sprompts_l2p,4,7,0.5003514378520919,0.4623384809328711,0.037460744728577834
domainnet,sprompts_l2p,4,8,0.5662294169956054,0.5224307986000636,0.03710656182852825
domainnet,sprompts_l2p,4,9,0.6335424665552716,0.5846463291987931,0.03521758636159713
domainnet,sprompts_l2p,4,10,0.7011870666542269,0.6238214959145192,0.037566999598592714
domainnet,sprompts_l2p,4,11,0.7673398226751604,0.7034120734908137,0.040483105475667636
domainnet,sprompts_l2p,4,12,0.8349015519425675,0.7502413127413128,0.04892446459351609
domainnet,sprompts_l2p,4,13,0.9031379367676949,0.8292682926829268,0.07405964440036834
domainnet,sprompts_l2p,4,14,0.9861469515276747,0.9551677371478288,0.4613704517012585
domainnet,sprompts_l2p,2,0,0.05500560199027454,0.04112554112554113,0.010908833321527237
domainnet,sprompts_l2p,2,1,0.10135249783464115,0.09045521292217328,0.040199759155627963
domainnet,sprompts_l2p,2,2,0.16595631846824158,0.16962940644772523,0.03918443484215249
domainnet,sprompts_l2p,2,3,0.23302351016380965,0.23490156823490158,0.0353828717149536
domainnet,sprompts_l2p,2,4,0.3004346753730149,0.2827868852459016,0.03456825104483956
domainnet,sprompts_l2p,2,5,0.3665733407396789,0.3636697247706422,0.03217161342117069
domainnet,sprompts_l2p,2,6,0.43277797973076587,0.4027339642481598,0.033682793794715594
domainnet,sprompts_l2p,2,7,0.5004026899550763,0.45832022648631643,0.037531581308587754
domainnet,sprompts_l2p,2,8,0.5666492519826511,0.5072370537150209,0.03670515454180539
domainnet,sprompts_l2p,2,9,0.6333533881222391,0.580824607329843,0.036079431418384454
domainnet,sprompts_l2p,2,10,0.699929708105219,0.6243606138107417,0.03692947037850346
domainnet,sprompts_l2p,2,11,0.7673630120081849,0.6789201608271108,0.04110882859908857
domainnet,sprompts_l2p,2,12,0.8350237503792476,0.7556634304207119,0.051073174187150246
domainnet,sprompts_l2p,2,13,0.9037118551781519,0.8245888801879405,0.07538192722722013
domainnet,sprompts_l2p,2,14,0.986215114372782,0.9550995216787532,0.45909187504427285
domainnet,sprompts_l2p,0,0,0.04879449627356615,0.05149700598802395,0.009858090718046799
domainnet,sprompts_l2p,0,1,0.10136078449173717,0.10523204256577003,0.039940025028924936
domainnet,sprompts_l2p,0,2,0.16574988146093306,0.158252977878616,0.041628296852494626
domainnet,sprompts_l2p,0,3,0.23274977218851958,0.23915171288743883,0.03618568628839933
domainnet,sprompts_l2p,0,4,0.29991554054054054,0.2902027027027027,0.03494604613822578
domainnet,sprompts_l2p,0,5,0.3665183594441127,0.3616418966737438,0.03336402918467096
domainnet,sprompts_l2p,0,6,0.4337202683885141,0.39876246132691645,0.03434393520814148
domainnet,sprompts_l2p,0,7,0.5008545320016919,0.47227658186562294,0.03619749238506765
domainnet,sprompts_l2p,0,8,0.5665545144857291,0.5283018867924528,0.03691766428183514
domainnet,sprompts_l2p,0,9,0.6343095236844317,0.5823806321452589,0.03511133149158225
domainnet,sprompts_l2p,0,10,0.7001137503493293,0.6250399233471734,0.03696488866850842
domainnet,sprompts_l2p,0,11,0.7671177021200726,0.7006520450503853,0.03983377015891006
domainnet,sprompts_l2p,0,12,0.8347244955282489,0.7520305781175346,0.04942032065358551
domainnet,sprompts_l2p,0,13,0.9030845083841463,0.8215578284815106,0.07502774432717055
domainnet,sprompts_l2p,0,14,0.9863091373284597,0.9566243426959087,0.4602606786144365
domainnet,sprompts_l2p,3,0,0.05085839784348388,0.031630170316301706,0.009704611461358646
domainnet,sprompts_l2p,3,1,0.10178445252950015,0.09146877748460862,0.04027059573563788
domainnet,sprompts_l2p,3,2,0.16559239085780017,0.151913526146655,0.040412268895657716
domainnet,sprompts_l2p,3,3,0.2328057142306204,0.23326639892904952,0.03527661684493873
domainnet,sprompts_l2p,3,4,0.29993569030655126,0.30073349633251834,0.03380085476139879
domainnet,sprompts_l2p,3,5,0.3664848844651981,0.34492649695231264,0.03292720360794314
domainnet,sprompts_l2p,3,6,0.43374460965501793,0.4032258064516129,0.032939009704611465
domainnet,sprompts_l2p,3,7,0.5008443687093177,0.4593378334940534,0.03672876673514203
domainnet,sprompts_l2p,3,8,0.5666212897976788,0.516624843161857,0.037637836178602634
domainnet,sprompts_l2p,3,9,0.6330834793444748,0.5707285200914733,0.03613846190172605
domainnet,sprompts_l2p,3,10,0.7006171662431978,0.6334827144686299,0.03688224599183018
domainnet,sprompts_l2p,3,11,0.7672333909912454,0.6930245693306976,0.04180538830251942
domainnet,sprompts_l2p,3,12,0.83467410626438,0.7471542746427706,0.0487473731434913
domainnet,sprompts_l2p,3,13,0.9035202476907905,0.8264333697859709,0.07557082477391325
domainnet,sprompts_l2p,3,14,0.9861808693453828,0.9551470776477817,0.4611579419612288
domainnet,sprompts_dual,4,0,0.044891199789756586,0.04269972451790634,0.008571226181199971
domainnet,sprompts_dual,4,1,0.10257960583076096,0.09100998890122086,0.03191187929446766
domainnet,sprompts_dual,4,2,0.16709313341366347,0.14885752688172044,0.035134943684918894
domainnet,sprompts_dual,4,3,0.23248373349169107,0.21192758253461128,0.03325777431465609
domainnet,sprompts_dual,4,4,0.29987515618484756,0.293180133432172,0.031852848811126065
domainnet,sprompts_dual,4,5,0.3664467481558899,0.34641699675909254,0.03278553044792331
domainnet,sprompts_dual,4,6,0.43390639812432286,0.41892379920548933,0.03269108167457675
domainnet,sprompts_dual,4,7,0.5008511324541285,0.4701043973426131,0.037319071568558
domainnet,sprompts_dual,4,8,0.5667862655852922,0.5355781448538754,0.03716559231186985
domainnet,sprompts_dual,4,9,0.6334362663148566,0.5842732839187883,0.03663431796179547
domainnet,sprompts_dual,4,10,0.7002039526160743,0.6392107735671781,0.03769686666194423
domainnet,sprompts_dual,4,11,0.7675935092037671,0.7043835616438356,0.04309225283936625
domainnet,sprompts_dual,4,12,0.8347622899596034,0.7730919092367637,0.051509999763878066
domainnet,sprompts_dual,4,13,0.9033839368122919,0.835673953959751,0.08154470968808293
domainnet,sprompts_dual,4,14,0.9851967575105135,0.959557805142152,0.46883190479563647
domainnet,sprompts_dual,2,0,0.04464792322229456,0.047619047619047616,0.008925409081249558
domainnet,sprompts_dual,2,1,0.10231524006639593,0.0965673330818559,0.03129796226771505
domainnet,sprompts_dual,2,2,0.16665400500887365,0.15402763734411865,0.035028688814904015
domainnet,sprompts_dual,2,3,0.2329074426191999,0.2399435426958363,0.03345847795801752
domainnet,sprompts_dual,2,4,0.2998994555799446,0.28650646950092423,0.0319354914878043
domainnet,sprompts_dual,2,5,0.36663561909138653,0.35074899525027403,0.03231328658119053
domainnet,sprompts_dual,2,6,0.4339012277296549,0.4185280117173197,0.03224245000118061
domainnet,sprompts_dual,2,7,0.5002564012966887,0.46547394852479596,0.03761422398526599
domainnet,sprompts_dual,2,8,0.5666269752164356,0.5184381778741866,0.03809827394866709
domainnet,sprompts_dual,2,9,0.633412228167462,0.5833063733419606,0.03649264480177564
domainnet,sprompts_dual,2,10,0.701178882740162,0.6314814814814815,0.038251753205355246
domainnet,sprompts_dual,2,11,0.7672944033707766,0.6996024985803521,0.04158107246582135
domainnet,sprompts_dual,2,12,0.8349992513387824,0.7720405862457723,0.052360038723997075
domainnet,sprompts_dual,2,13,0.9032921822885082,0.8355063674954518,0.07787301362423556
domainnet,sprompts_dual,2,14,0.9857061349128023,0.9591495102938237,0.47252721305282047
domainnet,sprompts_dual,3,0,0.04433247016190416,0.05365126676602087,0.007921890864442399
domainnet,sprompts_dual,3,1,0.10220003128051758,0.08536585365853659,0.03097919765767042
domainnet,sprompts_dual,3,2,0.16712203522882585,0.1565274580730023,0.03590233996835966
domainnet,sprompts_dual,3,3,0.2331371745843997,0.21551724137931033,0.032868173124601545
domainnet,sprompts_dual,3,4,0.3000417330321832,0.286526839672947,0.03321054992798281
domainnet,sprompts_dual,3,5,0.36616449721376443,0.34734101896615843,0.03174659394111119
domainnet,sprompts_dual,3,6,0.4336607197314141,0.38892831795599714,0.033269580411324405
domainnet,sprompts_dual,3,7,0.5005754313251387,0.46701602959309496,0.03829897759202852
domainnet,sprompts_dual,3,8,0.5666476806082681,0.5181194906953966,0.03616207409506269
domainnet,sprompts_dual,3,9,0.6335405063995478,0.5838668373879642,0.03688224599183018
domainnet,sprompts_dual,3,10,0.7001917698604894,0.6452608829885768,0.038239947108686924
domainnet,sprompts_dual,3,11,0.7675108479952667,0.6978993919292427,0.042714457745980025
domainnet,sprompts_dual,3,12,0.8346195015856015,0.7782258064516129,0.05270241552737834
domainnet,sprompts_dual,3,13,0.9029183924574343,0.8441215323645971,0.08043493660126089
domainnet,sprompts_dual,3,14,0.9855075045028592,0.9603496485880545,0.46866661944228
domainnet,sprompts_dual,0,0,0.05106247249250166,0.03490136570561457,0.0077802177044225635
domainnet,sprompts_dual,0,1,0.1026026028305737,0.08470149253731343,0.03164033907109631
domainnet,sprompts_dual,0,2,0.16733694014043046,0.16317169069462648,0.03603220703171118
domainnet,sprompts_dual,0,3,0.2325354547470983,0.21988263721090784,0.03420226204812165
domainnet,sprompts_dual,0,4,0.30016708093324596,0.2851361295069904,0.032088970744492455
domainnet,sprompts_dual,0,5,0.3664014139301823,0.34131075110456555,0.03206535855115582
domainnet,sprompts_dual,0,6,0.4337898869400191,0.4055918663761801,0.03251399022455196
domainnet,sprompts_dual,0,7,0.5014128372342216,0.4678492239467849,0.037271847181884726
domainnet,sprompts_dual,0,8,0.5667317196829824,0.5267127592708988,0.037566999598592714
domainnet,sprompts_dual,0,9,0.6330135316039726,0.5906169665809768,0.03674057283181035
domainnet,sprompts_dual,0,10,0.700986140855863,0.6284187362464634,0.03755519350192439
domainnet,sprompts_dual,0,11,0.7678948040812085,0.7134146341463414,0.04259639677929683
domainnet,sprompts_dual,0,12,0.8348481467406674,0.7624434389140271,0.05218294727397228
domainnet,sprompts_dual,0,13,0.9032585579810744,0.8419462073133878,0.07813274775093859
domainnet,sprompts_dual,0,14,0.9855100693401422,0.957544808250726,0.4716299497060282
domainnet,sprompts_dual,1,0,0.043172682259401386,0.042584434654919234,0.008039951831125594
domainnet,sprompts_dual,1,1,0.10264697422302638,0.09513023782559456,0.031274350074378406
domainnet,sprompts_dual,1,2,0.16721809473500915,0.1620093147039255,0.03548912658496848
domainnet,sprompts_dual,1,3,0.2328202075253264,0.23296032553407936,0.03481617907487426
domainnet,sprompts_dual,1,4,0.29989864024593027,0.28823953823953824,0.03272649996458171
domainnet,sprompts_dual,1,5,0.3674587194429272,0.37820751208627745,0.03174659394111119
domainnet,sprompts_dual,1,6,0.4334721167455469,0.4163981382026495,0.03297442799461642
domainnet,sprompts_dual,1,7,0.5010626960465275,0.4672721578452866,0.03769686666194423
domainnet,sprompts_dual,1,8,0.565887500505173,0.5033947623666344,0.036516256995112274
domainnet,sprompts_dual,1,9,0.6331610986077081,0.5687660668380463,0.03674057283181035
domainnet,sprompts_dual,1,10,0.7003816833775985,0.6297768266585142,0.03861774220207315
domainnet,sprompts_dual,1,11,0.7677883645762568,0.6975543478260869,0.04344643573941583
domainnet,sprompts_dual,1,12,0.8352465236035004,0.7758890628494743,0.05278505820405657
domainnet,sprompts_dual,1,13,0.9033012469728018,0.8497764530551416,0.07921890864442398
domainnet,sprompts_dual,1,14,0.9854445790124391,0.9585698786364898,0.46791102925550754
domainnet,sprompts_coda,4,0,0.052393374426592615,0.05063291139240506,0.010259498004769663
domainnet,sprompts_coda,4,1,0.1013106625265385,0.09585853885528153,0.02537130174021865
domainnet,sprompts_coda,4,2,0.16628379252419542,0.14718076285240464,0.028476305163986682
domainnet,sprompts_coda,4,3,0.23319543781634014,0.20306204673650283,0.02930273193076905
domainnet,sprompts_coda,4,4,0.2999705836225096,0.2924757281553398,0.029184670964085856
domainnet,sprompts_coda,4,5,0.3668558546434422,0.3339952343129468,0.029727751410828552
domainnet,sprompts_coda,4,6,0.4337595238818279,0.38543371522094927,0.02885410025737291
domainnet,sprompts_coda,4,7,0.5013036811844109,0.45802301963439407,0.03487520955821586
domainnet,sprompts_coda,4,8,0.5665865802226809,0.5091271158313972,0.035571769261646714
domainnet,sprompts_coda,4,9,0.6334912614605933,0.5730974632843792,0.035371065618285284
domainnet,sprompts_coda,4,10,0.7002097601397944,0.6028084252758275,0.03531203513494369
domainnet,sprompts_coda,4,11,0.7673091080083408,0.6681695220919748,0.03927888361549904
domainnet,sprompts_coda,4,12,0.8348631764436263,0.724779394228476,0.04950296333026375
domainnet,sprompts_coda,4,13,0.9026190140484003,0.8080393765381461,0.07195815919340748
domainnet,sprompts_coda,4,14,0.9884830436259621,0.9537077214698426,0.5169535548157068
domainnet,sprompts_coda,0,0,0.04537837447324468,0.05214368482039398,0.010188661424759746
domainnet,sprompts_coda,0,1,0.10107850437593219,0.10463515374024782,0.025725484640268234
domainnet,sprompts_coda,0,2,0.16713242731174502,0.16302521008403362,0.02809851007060046
domainnet,sprompts_coda,0,3,0.23236908163115333,0.20819397993311037,0.028240183230620292
domainnet,sprompts_coda,0,4,0.2997013614867544,0.25549915397631134,0.027909612523907345
domainnet,sprompts_coda,0,5,0.3672331464788331,0.32549655451965953,0.029125640480744255
domainnet,sprompts_coda,0,6,0.4336406269036306,0.39337231968810915,0.03028263795423957
domainnet,sprompts_coda,0,7,0.500504895106754,0.4355222864920041,0.03469811810819107
domainnet,sprompts_coda,0,8,0.5667621677370551,0.5078550817569734,0.036823215508488584
domainnet,sprompts_coda,0,9,0.6335979922787174,0.5559752747252747,0.03437935349814644
domainnet,sprompts_coda,0,10,0.7008454254717558,0.6087381806325399,0.03620929848173597
domainnet,sprompts_coda,0,11,0.7675081124916765,0.6661734240899675,0.03989280064225166
domainnet,sprompts_coda,0,12,0.8344519366894274,0.7420511594549366,0.049384902363580556
domainnet,sprompts_coda,0,13,0.9030714339414595,0.8075380914194066,0.07361101272697221
domainnet,sprompts_coda,0,14,0.9885987032731687,0.9548078244537084,0.5154305683454936
domainnet,sprompts_coda,1,0,0.048037211100260414,0.05089058524173028,0.009279591981299143
domainnet,sprompts_coda,1,1,0.102042708769035,0.09482758620689655,0.02602063705697622
domainnet,sprompts_coda,1,2,0.16664591738065215,0.15198689061859894,0.02881868196736795
domainnet,sprompts_coda,1,3,0.23301001870708102,0.21019108280254778,0.029656914830818636
domainnet,sprompts_coda,1,4,0.29945896353739226,0.2724661469019286,0.02877145758069467
domainnet,sprompts_coda,1,5,0.36709340824256614,0.33117932148626816,0.02923189535075913
domainnet,sprompts_coda,1,6,0.4336204128510008,0.3870967741935484,0.030377086727586124
domainnet,sprompts_coda,1,7,0.5015536592986529,0.46285140562248994,0.03527661684493873
domainnet,sprompts_coda,1,8,0.5674073918015017,0.5045685279187817,0.03488701565488418
domainnet,sprompts_coda,1,9,0.6331117609467263,0.5609586662035428,0.0339897523080919
domainnet,sprompts_coda,1,10,0.7003345364838643,0.6147058823529412,0.03612665580505773
domainnet,sprompts_coda,1,11,0.7675905230476823,0.6755240625922645,0.03998724941559822
domainnet,sprompts_coda,1,12,0.8349889088535332,0.7397226952079786,0.048534863403461546
domainnet,sprompts_coda,1,13,0.9027097036139938,0.815955894275985,0.07280819815352649
domainnet,sprompts_coda,1,14,0.9885264738084892,0.9556099345926908,0.5162333829189394
domainnet,sprompts_coda,3,0,0.047498851124388626,0.04062126642771804,0.009881702911383438
domainnet,sprompts_coda,3,1,0.10098407604689194,0.10498915401301519,0.027213052820476494
domainnet,sprompts_coda,3,2,0.16637703788251945,0.15203511572226655,0.02958607825080872
domainnet,sprompts_coda,3,3,0.2336258060181669,0.21089768718149746,0.030117352600883097
domainnet,sprompts_coda,3,4,0.299405368931619,0.2738827388273883,0.02879506977403131
domainnet,sprompts_coda,3,5,0.36651090356524324,0.3353559870550162,0.029184670964085856
domainnet,sprompts_coda,3,6,0.4342621799151979,0.39149271366679794,0.02997567944086326
domainnet,sprompts_coda,3,7,0.5010741767292384,0.4547332185886403,0.03429671082146821
domainnet,sprompts_coda,3,8,0.5664721214424524,0.5015045135406219,0.03531203513494369
domainnet,sprompts_coda,3,9,0.6331341037113212,0.5694171578258023,0.03605581922504782
domainnet,sprompts_coda,3,10,0.6998237906051289,0.6214859437751004,0.03527661684493873
domainnet,sprompts_coda,3,11,0.7677984716479622,0.6733608978145305,0.039975443318929896
domainnet,sprompts_coda,3,12,0.8351806820448686,0.7495703412717898,0.048086231730065404
domainnet,sprompts_coda,3,13,0.9031292494769875,0.8128870292887029,0.07054142759320914
