dataset,method,run_id,task,accuracy_all,accuracy_seen,ace_all,ace_seen,brier_all,ece_all,ece_seen,sce_all,sce_seen
cifar100,ewc,3,4,0.1994,0.3988,0.00997520455930289,0.0005511220504245722,1.0050004826023395,0.24061993523687125,0.10805641632080078,0.0072309183959960955,0.0020923941955566404
cifar100,ewc,3,5,0.23569998,0.39283332,0.007982316308221781,0.00015421125405002396,0.9357412974991859,0.17034782235771417,0.04607699173688889,0.0051970930938720706,0.0008168995920817058
cifar100,ewc,3,6,0.2518,0.35971427,0.005988821018047631,0.00022642888617834922,0.9113934571822699,0.12685026651620865,0.04485476967266628,0.0035923815460205074,0.0007816642107282363
cifar100,ewc,3,7,0.25410002,0.31762502,0.004005923981055617,0.0008251702088315504,0.9094187750961134,0.1218817642092705,0.07285054111480711,0.003237740371704102,0.0015632673454284672
cifar100,ewc,3,8,0.2731,0.30344445,0.0021070509809702634,0.0006113585108601382,0.88781875013077,0.09745068831443787,0.07789329976505702,0.0021019929809570313,0.001511691080729167
cifar100,ewc,3,9,0.2818,0.2818,0.0009668978528082372,0.0009668978528082372,0.8884601023597224,0.11588046448230743,0.11588046448230743,0.002383678421020508,0.002383678421020508
cifar100,ewc,4,0,0.0934,0.934,0.017884109977140558,1.0318020537077962e-05,1.406566086828684,0.5993577010631561,0.021695453062653514,0.01650888803100586,0.00045184988021850555
cifar100,ewc,4,1,0.13769999,0.6885,0.015930191504901277,3.59849464123181e-05,1.1647144568412997,0.39187096192836757,0.0202855535596609,0.013347780548095704,0.0005059848403930665
cifar100,ewc,4,2,0.1801,0.60033333,0.013945662242996506,0.00020808163441281096,1.0548103956353665,0.2995757795333862,0.02116058194637297,0.010737488830566409,0.0005033963521321615
cifar100,ewc,4,3,0.1971,0.49275,0.011953918944859879,0.00020859650665690303,1.0104828224549371,0.24984593975916505,0.040627835938706995,0.008540124389648436,0.000706744842529297
cifar100,ewc,4,4,0.2088,0.41759998,0.009969482096359134,0.0003247311716259,0.9956572562684518,0.23724309139139946,0.09229238567352295,0.007238349792480469,0.0018525174255371092
cifar100,ewc,4,5,0.24159999,0.4026667,0.007957175647703001,0.00018634758037437354,0.93247412834336,0.16491053708791734,0.043449741276601964,0.0052985516204833985,0.0008735921478271485
cifar100,ewc,4,6,0.24580002,0.35114288,0.005995308314576745,0.00030004515476790897,0.9120383091397504,0.12715107856988908,0.04053442642518454,0.0038235774383544928,0.0008258749389648441
cifar100,ewc,4,7,0.248,0.31,0.004004624899342658,0.00044728711249306845,0.9038299683939979,0.12103036650419235,0.07619517336785794,0.0028504074401855465,0.0014566860389709478
cifar100,ewc,4,8,0.25120002,0.27911112,0.0022235344286933544,0.0007575299965424667,0.909205305545467,0.11629783651828765,0.0992308269871606,0.0025924078826904304,0.0020825151909722225
cifar100,ewc,4,9,0.2652,0.2652,0.0013537887007892139,0.0013537887007892139,0.9024359906765324,0.1397515424013138,0.1397515424013138,0.0028737176208496096,0.0028737176208496096
cifar100,inflora,2,0,0.0937,0.937,0.017922783308773768,1.4522293527370413e-05,1.4047967436755302,0.5969615664720536,0.030176765799522425,0.016488639892578125,0.000616744079589844
cifar100,inflora,2,1,0.1559,0.7795,0.015940686317095536,8.538973110589672e-05,1.1646348420626658,0.40281306354999535,0.04986969184875491,0.013263610626220702,0.0009651467132568359
cifar100,inflora,2,2,0.20369999,0.67899996,0.013958062455375217,0.0003569517357320485,1.0446004757038505,0.3023265055179596,0.04056077835957208,0.010587155212402347,0.0010135656229654944
cifar100,inflora,2,3,0.21,0.525,0.011978485741649756,0.0006689058922229752,1.0188301238249495,0.26857791042327883,0.050740811944007876,0.008202382720947267,0.0012975229644775388
cifar100,inflora,2,4,0.2532,0.5064,0.009980826327789575,0.000570913408800027,0.9528611677400782,0.2194850061416626,0.03319522495269777,0.006664718292236328,0.0009233724670410158
cifar100,inflora,2,5,0.2862,0.477,0.007983739132409448,0.0006384633183079613,0.9032523553170227,0.1650556999206543,0.028901906967163094,0.005008009552001954,0.0009153411356608072
cifar100,inflora,2,6,0.3137,0.44814286,0.0059899589256951595,0.0007397377010381643,0.8617163525212732,0.12261370746046306,0.036781829289027616,0.0034757783203124997,0.0009333531624930247
cifar100,inflora,2,7,0.32740003,0.40925002,0.003992505716674961,0.0006588225946389145,0.8348410492817256,0.08950194362699987,0.03337600854411721,0.0023385033416748052,0.0006730965042114256
cifar100,inflora,2,8,0.3648,0.40533334,0.0019909500175416474,0.0008237315998102217,0.7905697136110851,0.04179113241434098,0.03147073422537909,0.0008290398559570306,0.0009576117621527776
cifar100,inflora,2,9,0.3831,0.3831,0.0004991527688503266,0.0004991527688503266,0.7703559676195703,0.03627583993077277,0.03627583993077277,0.0006852495727539062,0.0006852495727539062
cifar100,inflora,1,0,0.093,0.93,0.017907896668975708,9.46898622634718e-06,1.387710977293549,0.5833172178030015,0.02338943657279014,0.01643616586303711,0.0004876755619049073
cifar100,inflora,1,1,0.14919999,0.746,0.015945595546272583,9.632159837557933e-05,1.166684010568977,0.4009210785508156,0.042757788658142094,0.01330798635864258,0.0009948672485351562
cifar100,inflora,1,2,0.20109999,0.6703333,0.013956710890823742,0.00026844253640442416,1.0484428666814467,0.3088284380435944,0.025007072160641373,0.010752122283935545,0.0006388657887776694
cifar100,inflora,1,3,0.23550001,0.58875,0.011986038718237077,0.0003812881485302928,1.002972746729407,0.26737095756530765,0.05145209527015685,0.008543413970947267,0.0010331957244873043
cifar100,inflora,1,4,0.2694,0.5388,0.009987500400793041,0.000527021960000042,0.9389728287516976,0.21323192153722043,0.036892687416076674,0.006775157348632812,0.0009332757263183595
cifar100,inflora,1,5,0.2836,0.47266665,0.007989121106439737,0.0006526669310083779,0.9128967914401426,0.17386126556396483,0.04629952271779378,0.00507526202392578,0.0011684220377604167
cifar100,inflora,1,6,0.3178,0.45400003,0.005990632377124392,0.0007273064023635477,0.8556582856321986,0.11836943767815829,0.02538883751737219,0.0035001271972656257,0.0006829227992466517
cifar100,inflora,1,7,0.336,0.42,0.003989660549538211,0.000837942044856027,0.8225806260264766,0.07485397846698762,0.023394086435437198,0.001975716812133789,0.0008465771484375002
cifar100,inflora,1,8,0.3578,0.39755556,0.0019977383205331866,0.0007953422317922938,0.7985509165957767,0.04368136499226093,0.031731944362322496,0.0008646012115478512,0.000992403242323134
cifar100,inflora,1,9,0.38819999,0.38819999,0.0009596904080659159,0.0009596904080659159,0.7663620252260306,0.044209447121620164,0.044209447121620164,0.0010250984954833986,0.0010250984954833986
cifar100,inflora,0,0,0.0929,0.929,0.017902811486680062,1.1145263777288914e-05,1.391235550682003,0.5864964853167534,0.02779828396439551,0.01640119052124023,0.0005404543399810792
cifar100,inflora,0,1,0.1477,0.7385,0.015946910328486236,9.454196423957852e-05,1.1717408092598904,0.41039462486505507,0.019211398184299455,0.013366092926025391,0.0005738055038452147
cifar100,inflora,0,2,0.19510001,0.65033334,0.013959206376218936,0.0002560729623638817,1.0554960917366076,0.3166480404853821,0.026890565117200227,0.010768750610351558,0.000719328587849935
cifar100,inflora,0,3,0.23120001,0.578,0.011977335802613991,0.00031243961280997596,0.9967148826055163,0.25631957969665525,0.027651771664619455,0.008416523071289064,0.0006347422409057615
cifar100,inflora,0,4,0.2611,0.5222,0.009985436035360442,0.00045113888024375816,0.9416396142500817,0.2103748001098633,0.028665288352966292,0.006642018096923828,0.0009144239807128904
cifar100,inflora,0,5,0.29549998,0.49249998,0.007990107266249602,0.0006221560880295396,0.8867945485349381,0.1465592921752483,0.024747412681579584,0.004926151824951173,0.0007329654184977214
cifar100,inflora,0,6,0.321,0.45857143,0.0059903857544031935,0.0006334917205728472,0.8519964569685217,0.1038947312682867,0.02649260256120136,0.003381607727050782,0.000743794621058873
cifar100,inflora,0,7,0.3345,0.418125,0.003993450112560764,0.00045445707485720064,0.8311813626858214,0.08193952687084675,0.03572244479507209,0.002254498687744141,0.0007661186981201173
cifar100,inflora,0,8,0.36129996,0.4014444,0.0019958256820198153,0.0008137044882505311,0.792060408254296,0.04422253874540328,0.03262451818254258,0.0008210658416748052,0.0010018140665690105
cifar100,inflora,0,9,0.4014,0.4014,0.0004452651546299463,0.0004452651546299463,0.761052226502983,0.047048949646949764,0.047048949646949764,0.0008062841644287111,0.0008062841644287111
cifar100,inflora,3,0,0.0943,0.943,0.01791053610144928,9.273058498874074e-06,1.3904895814653704,0.5858983887672424,0.027885861456394195,0.01641623553466797,0.0005489460563659667
cifar100,inflora,3,1,0.1543,0.7715,0.015950745190201794,8.978181273010735e-05,1.1774525103857831,0.415763485711813,0.03476412844657899,0.013368888610839846,0.0007291106414794919
cifar100,inflora,3,2,0.20279999,0.67599994,0.013956408430186567,0.0002768791296037179,1.0529102325764415,0.31598758468627924,0.032198808570702876,0.01073335046386719,0.0006576402537027997
